time	unixtime	クロ	コロナ	メア	乙津 夢	二階堂 真紅	二階堂 藍	南星 明日歩	夕凪 一夏	夜月 姫織	如月 澪	姫榊 こさめ	姫榊 こもも	小河坂 千波	敷島 鏡	杏藤 千和	東峰 つかさ	柊 ハル	橘 落葉	水ノ瀬 琴里	白羽 幸	蒼 衣鈴	螢 りんね	観波 加奈	雪々
2019/03/18 04:00	1552849200	743	80	1068	3525	3457	102	146	64	40	142	83	126	114	77	257	80	156	331	99	427	100	418	61	754
2019/03/18 05:00	1552852800	743	80	1068	3527	3462	102	146	64	40	142	83	126	114	77	257	80	156	332	99	427	100	419	61	755
2019/03/18 06:00	1552856400	744	80	1069	3528	3469	102	146	64	40	143	83	126	115	77	257	81	158	334	99	427	101	419	61	755
2019/03/18 07:00	1552860000	749	80	1073	3546	3478	102	147	64	40	144	83	126	115	77	258	82	158	334	100	428	101	421	61	762
2019/03/18 08:00	1552863600	750	80	1079	3580	3500	103	147	65	40	145	85	126	116	78	259	82	160	335	101	434	101	426	62	763
2019/03/18 09:00	1552867200	753	80	1084	3610	3518	103	147	66	41	145	85	126	116	78	260	82	160	335	101	436	101	428	62	766
2019/03/18 10:00	1552870800	756	80	1088	3622	3531	103	147	66	41	145	85	126	116	78	262	82	160	335	101	440	101	429	62	766
2019/03/18 11:00	1552874400	757	80	1089	3631	3544	104	147	66	41	145	87	128	116	78	263	82	160	336	102	441	101	430	63	766
2019/03/18 12:00	1552878000	758	80	1090	3637	3551	104	147	66	41	146	87	128	116	78	263	82	161	337	102	441	102	431	63	766
2019/03/18 13:00	1552881600	761	80	1093	3675	3562	105	147	67	41	146	87	129	116	78	264	82	162	338	102	441	103	431	63	770
2019/03/18 14:00	1552885200	761	81	1096	3714	3594	106	147	67	41	147	87	129	116	78	264	82	163	338	102	442	103	431	65	770
2019/03/18 15:00	1552888800	764	82	1100	3749	3608	107	147	67	41	149	88	129	116	78	265	82	164	339	103	445	103	433	65	770
2019/03/18 16:00	1552892400	765	82	1104	3756	3610	107	147	68	41	150	88	130	117	78	266	83	164	341	103	453	103	433	65	772
2019/03/18 17:00	1552896000	766	82	1109	3779	3617	107	147	68	41	150	88	130	117	78	267	83	164	341	103	454	103	433	65	772
2019/03/18 18:00	1552899600	767	82	1112	3822	3632	107	147	68	41	150	88	131	117	78	269	83	164	341	103	454	103	434	65	776
2019/03/18 19:00	1552903200	774	82	1118	3828	3649	109	148	68	41	150	88	131	117	78	270	83	166	343	104	454	103	436	65	777
2019/03/18 20:00	1552906800	777	84	1120	3874	3663	111	148	68	41	150	89	134	118	79	271	84	166	346	104	460	105	438	65	781
2019/03/18 21:00	1552910400	780	84	1124	3891	3683	112	149	68	41	151	91	134	119	79	271	84	169	351	104	460	105	443	65	783
2019/03/18 22:00	1552914000	782	84	1125	3898	3697	112	150	68	41	151	91	135	119	79	275	84	169	352	105	466	105	446	65	784
2019/03/18 23:00	1552917600	785	84	1132	3908	3711	112	151	69	42	152	91	137	119	79	277	84	169	353	105	467	105	448	66	784
2019/03/19 00:00	1552921200	786	84	1136	3938	3732	112	151	69	42	153	91	138	120	79	279	84	169	353	105	467	106	448	66	786
2019/03/19 01:00	1552924800	791	84	1138	3969	3744	112	153	69	44	153	91	138	120	79	280	84	170	354	106	467	106	449	66	788
2019/03/19 02:00	1552928400	792	85	1140	3973	3754	112	153	69	44	154	91	139	120	79	282	85	171	357	106	470	106	451	66	789
2019/03/19 03:00	1552932000	795	85	1144	3995	3766	113	154	70	44	156	91	140	120	79	282	85	172	357	106	471	107	452	66	789
2019/03/19 04:00	1552935600	795	86	1145	4028	3779	113	155	71	44	157	92	140	120	79	282	85	175	358	107	475	107	455	67	790
2019/03/19 05:00	1552939200	796	86	1147	4034	3788	114	155	71	44	157	92	140	120	79	282	85	175	358	107	475	108	456	67	791
2019/03/19 06:00	1552942800	798	86	1151	4034	3793	114	155	71	44	158	93	140	120	79	282	86	175	362	107	475	109	456	67	791
2019/03/19 07:00	1552946400	801	86	1154	4037	3802	114	155	71	45	158	93	140	120	79	282	87	175	362	108	476	110	458	68	794
2019/03/19 08:00	1552950000	803	88	1160	4046	3815	114	155	71	46	158	93	141	121	79	283	88	178	363	108	477	110	459	68	795
